time,expected_pos,expected_vel,actual_pos,actual_vel,error_pos,error_vel
8.89,-0.000932495,0.0249532,-0.00553131,0.00483803,0.00459882,0.0201152
8.895,-0.000813112,0.022815,-0.00591278,0.00508703,0.00509967,0.017728
8.9,-0.000704198,0.0207654,-0.00553131,0.00384572,0.00482711,0.0169197
8.905,-0.000605308,0.0188055,-0.00553131,0.00272853,0.004926,0.0160769
8.91,-0.000515992,0.0169362,-0.00553131,0.00172307,0.00501532,0.0152131
8.915,-0.000435793,0.0151586,-0.00553131,0.00228356,0.00509552,0.0128751
8.92,-0.000364251,0.0134738,-0.00553131,0.00132259,0.00516706,0.0121512
8.925,-0.000300898,0.0118828,-0.00591278,-0.0010075,0.00561188,0.0128903
8.93,-0.000245264,0.0103867,-0.00591278,-0.00352674,0.00566752,0.0139134
8.935,-0.000196872,0.00898644,-0.00591278,-0.00390668,0.00571591,0.0128931
8.94,-0.000155238,0.0076832,-0.00591278,-0.00571385,0.00575754,0.0133971
8.945,-0.000119876,0.006478,-0.00591278,-0.0073403,0.0057929,0.0138183
8.95,-9.02932e-05,0.00537191,-0.00553131,-0.00733889,0.00544102,0.0127108
8.955,-6.59904e-05,0.00436601,-0.00591278,-0.00733761,0.00584679,0.0117036
8.96,-4.64643e-05,0.00346137,-0.00591278,-0.00733646,0.00586632,0.0107978
8.965,-3.12061e-05,0.00265907,-0.00591278,-0.00733543,0.00588157,0.0099945
8.97,-1.97012e-05,0.0019602,-0.00553131,-0.0073345,0.00551161,0.0092947
8.975,-1.14299e-05,0.00136584,-0.00591278,-0.00733366,0.00590135,0.0086995
8.98,-5.86682e-06,0.000877077,-0.00591278,-0.00440227,0.00590691,0.00527934
8.985,-2.48129e-06,0.000495013,-0.00553131,-0.0062765,0.00552883,0.00677151
8.99,-7.37042e-07,0.000220743,-0.00591278,-0.00638146,0.00591204,0.00660221
8.995,-9.23613e-08,5.53705e-05,-0.00591278,-0.00647593,0.00591269,0.0065313
9,0,0,-0.00591278,-0.00656095,0.00591278,0.00656095
9,0,0,-0.00591278,-0.00517205,0.00591278,0.00517205
9.005,4.61806e-08,2.76853e-05,-0.00591278,-0.00392204,0.00591283,0.00394973
9.01,3.68521e-07,0.000110372,-0.00591278,-0.00426245,0.00591315,0.00437282
9.015,1.24064e-06,0.000247506,-0.00591278,-0.00603404,0.00591402,0.00628155
9.02,2.93341e-06,0.000438538,-0.00591278,-0.00469784,0.00591571,0.00513637
9.025,5.71494e-06,0.000682919,-0.00591278,-0.00642589,0.0059185,0.00710881
9.03,9.8506e-06,0.0009801,-0.00591278,-0.00645022,0.00592263,0.00743032
9.035,1.5603e-05,0.00132954,-0.00591278,-0.00653781,0.00592838,0.00786735
9.04,2.32322e-05,0.00173069,-0.00591278,-0.00661664,0.00593601,0.00834733
9.045,3.29952e-05,0.00218301,-0.00591278,-0.00668759,0.00594578,0.0088706
9.05,4.51466e-05,0.00268596,-0.00591278,-0.00675145,0.00595793,0.0094374
9.055,5.99382e-05,0.003239,-0.00591278,-0.00680891,0.00597272,0.0100479
9.06,7.76192e-05,0.0038416,-0.00591278,-0.00539522,0.0059904,0.00923682
9.065,9.84359e-05,0.00449322,-0.00591278,-0.00558831,0.00601122,0.0100815
9.07,0.000122632,0.00519333,-0.00591278,-0.00576209,0.00603541,0.0109554
9.075,0.000150449,0.00594141,-0.00591278,-0.00474038,0.00606323,0.0106818
9.08,0.000182125,0.00673691,-0.00591278,-0.00646418,0.00609491,0.0132011
9.085,0.000217896,0.00757931,-0.00591278,-0.00655038,0.00613068,0.0141297
9.09,0.000257996,0.0084681,-0.00591278,-0.00662795,0.00617078,0.0150961
9.095,0.000302654,0.00940274,-0.00591278,-0.00669777,0.00621543,0.0161005
9.1,0.000352099,0.0103827,-0.00591278,-0.00529519,0.00626488,0.0156779
9.105,0.000406556,0.0114075,-0.00591278,-0.00549828,0.00631934,0.0169058
9.11,0.000466248,0.0124766,-0.00591278,-0.00568107,0.00637903,0.0181577
9.115,0.000531395,0.0135895,-0.00591278,-0.00584557,0.00644418,0.019435
9.12,0.000602214,0.0147456,-0.00591278,-0.00599363,0.006515,0.0207392
9.125,0.000678922,0.0159445,-0.00591278,-0.0075921,0.0065917,0.0235366
9.13,0.00076173,0.0171856,-0.00591278,-0.00903073,0.00667451,0.0262164
9.135,0.000850848,0.0184685,-0.00591278,-0.00886027,0.00676363,0.0273288
9.14,0.000946484,0.0197926,-0.00591278,-0.00856878,0.00685926,0.0283614
9.145,0.00104884,0.0211574,-0.00591278,-0.00990974,0.00696162,0.0310672
9.15,0.00115813,0.0225625,-0.00591278,-0.00965138,0.00707091,0.0322139
9.155,0.00127453,0.0240073,-0.00591278,-0.00941886,0.00718731,0.0334261
9.16,0.00139826,0.0254913,-0.00591278,-0.00920958,0.00731104,0.0347009
9.165,0.00152951,0.027014,-0.00591278,-0.00755582,0.00744229,0.0345698
9.17,0.00166847,0.028575,-0.00591278,-0.00753285,0.00758125,0.0361078
9.175,0.00181532,0.0301737,-0.00591278,-0.00749357,0.0077281,0.0376672
9.18,0.00197027,0.0318096,-0.00591278,-0.00747683,0.00788305,0.0392864
9.185,0.00213348,0.0334823,-0.00591278,-0.00746176,0.00804626,0.0409441
9.19,0.00230515,0.0351913,-0.00591278,-0.0074482,0.00821793,0.0426395
9.195,0.00248545,0.036936,-0.00553131,-0.00450535,0.00801676,0.0414414
9.2,0.00267457,0.038716,-0.00553131,-0.00332201,0.00820588,0.0420381
9.205,0.00287267,0.0405309,-0.00553131,-0.00372242,0.00840398,0.0442533
9.21,0.00307993,0.0423801,-0.00553131,-0.00261738,0.00861125,0.0449975
9.215,0.00329653,0.0442631,-0.00553131,-0.00162283,0.00882784,0.045886
9.22,0.00352262,0.0461796,-0.00553131,-0.000727748,0.00905393,0.0469073
9.225,0.00375838,0.0481289,-0.00553131,-0.00138759,0.00928969,0.0495165
9.23,0.00400396,0.0501107,-0.00553131,-0.00105049,0.00953528,0.0511612
9.235,0.00425954,0.0521244,-0.00514984,-0.00021264,0.00940938,0.052337
9.24,0.00452526,0.0541696,-0.00514984,0.000541428,0.0096751,0.0536282
9.245,0.00480129,0.0562458,-0.00514984,0.00122009,0.00995113,0.0550257
9.25,0.00508777,0.0583526,-0.00476837,0.00329611,0.00985614,0.0550565
9.255,0.00538486,0.0604895,-0.00476837,0.00516453,0.0101532,0.055325
9.26,0.00569271,0.062656,-0.0043869,0.0068461,0.0100796,0.0558099
9.265,0.00601147,0.0648517,-0.0043869,0.00982475,0.0103984,0.055027
9.27,0.00634128,0.0670761,-0.00400543,0.0139707,0.0103467,0.0531054
9.275,0.00668228,0.0693288,-0.00286102,0.0267744,0.0095433,0.0425543
9.28,0.00703461,0.0716092,-0.00247955,0.0350862,0.00951417,0.036523
9.285,0.00739842,0.073917,-0.00171661,0.0425668,0.00911503,0.0313503
9.29,0.00777383,0.0762517,-0.00133514,0.047834,0.00910897,0.0284177
9.295,0.00816098,0.0786129,-0.000572205,0.055505,0.00873318,0.0231078
9.3,0.00856,0.081,0.000190735,0.0653394,0.00836927,0.0156606
9.305,0.00897102,0.0834127,0.000953674,0.0697947,0.00801735,0.013618
9.31,0.00939417,0.0858505,0.00133514,0.0738044,0.00805902,0.0120461
9.315,0.00982957,0.088313,0.00209808,0.0803436,0.00773148,0.00796942
9.32,0.0102773,0.0907997,0.00286102,0.0832984,0.00741632,0.00750131
9.325,0.0107376,0.0933102,0.00324249,0.0859578,0.00749511,0.00735247
9.33,0.0112105,0.0958441,0.0043869,0.0927468,0.00682358,0.00309725
9.335,0.0116961,0.0984009,0.00514984,0.100322,0.00654624,-0.00192118
9.34,0.0121945,0.10098,0.00591278,0.102744,0.00628175,-0.0017641
9.345,0.0127059,0.103582,0.00667572,0.107855,0.0060302,-0.0042732
9.35,0.0132304,0.106204,0.00858307,0.126264,0.00464731,-0.0200592
9.355,0.013768,0.108849,0.00934601,0.129022,0.00442199,-0.0201735
9.36,0.0143189,0.111514,0.00972748,0.127109,0.00459142,-0.0155955
9.365,0.0148832,0.114199,0.0101089,0.120992,0.00477422,-0.00679284
9.37,0.0154609,0.116904,0.0104904,0.118417,0.0049705,-0.00151239
9.375,0.0160522,0.119629,0.0116348,0.123425,0.00441742,-0.00379588
9.38,0.0166572,0.122373,0.0127792,0.130863,0.00387801,-0.00848989
9.385,0.017276,0.125135,0.0131607,0.121017,0.0041153,0.0041178
9.39,0.0179086,0.127916,0.0139236,0.11844,0.00398498,0.00947639
9.395,0.0185552,0.130715,0.0146866,0.11905,0.00386861,0.0116646
9.4,0.0192158,0.133531,0.0146866,0.116669,0.00452922,0.0168618
9.405,0.0198905,0.136364,0.0154495,0.113061,0.00444101,0.0233031
9.41,0.0205795,0.139214,0.0162125,0.11714,0.00436701,0.0220741
9.415,0.0212827,0.14208,0.0165939,0.11788,0.00468876,0.0241996
9.42,0.0220003,0.144962,0.0169754,0.112686,0.00502489,0.032276
9.425,0.0227323,0.147859,0.0173569,0.108011,0.00537547,0.0398482
9.43,0.0234789,0.150771,0.0177383,0.106734,0.00574057,0.0440376
9.435,0.0242401,0.153698,0.0188828,0.10998,0.00535732,0.0437182
9.44,0.0250159,0.156639,0.0192642,0.111436,0.00575169,0.0452029
9.445,0.0258065,0.159594,0.0196457,0.108351,0.0061608,0.0512428
9.45,0.0266119,0.162563,0.0200272,0.10704,0.00658471,0.0555223
9.455,0.0274321,0.165544,0.0207901,0.107325,0.00664204,0.0582186
9.46,0.0282673,0.168538,0.021553,0.102245,0.0067143,0.066293
9.465,0.0291175,0.171545,0.0219345,0.10301,0.00718303,0.0685347
9.47,0.0299828,0.174563,0.0230789,0.105163,0.00690388,0.0693996
9.475,0.0308632,0.177593,0.0234604,0.108567,0.0074028,0.0690261
9.48,0.0317587,0.180634,0.0246048,0.11456,0.00715395,0.0660738
9.485,0.0326695,0.183685,0.0253677,0.119954,0.0073018,0.0637316
9.49,0.0335956,0.186747,0.0268936,0.132134,0.006702,0.054613
9.495,0.034537,0.18982,0.028038,0.143097,0.006499,0.0467225
9.5,0.0354938,0.192901,0.0291824,0.148568,0.00631139,0.0443336
9.505,0.0364661,0.195992,0.0314713,0.16686,0.0049948,0.0291321
9.51,0.0374538,0.199092,0.0326157,0.172885,0.0048381,0.0262072
9.515,0.038457,0.202201,0.0337601,0.175377,0.00469692,0.0268237
9.52,0.0394758,0.205317,0.0349045,0.179085,0.0045713,0.0262324
9.525,0.0405102,0.208441,0.0364304,0.186817,0.00407982,0.021624
9.53,0.0415602,0.211573,0.0371933,0.187916,0.00436691,0.0236571
9.535,0.0426259,0.214712,0.0379562,0.188905,0.00466968,0.0258072
9.54,0.0437073,0.217858,0.0394821,0.192725,0.00422522,0.0251325
9.545,0.0448045,0.22101,0.0402451,0.194698,0.00455945,0.0263113
9.55,0.0459174,0.224167,0.0425339,0.195581,0.00338357,0.0285862
9.555,0.0470462,0.227331,0.0436783,0.195803,0.00336791,0.0315275
9.56,0.0481908,0.2305,0.0440598,0.191608,0.00413101,0.0388919
9.565,0.0493512,0.233674,0.0452042,0.187832,0.00414703,0.0458416
9.57,0.0505275,0.236852,0.04673,0.193225,0.00379747,0.0436272
9.575,0.0517197,0.240035,0.0471115,0.190752,0.00460821,0.0492825
9.58,0.0529279,0.243221,0.0482559,0.187062,0.00467194,0.0561594
9.585,0.0541519,0.246412,0.0494022,0.186671,0.00474971,0.0597407
9.59,0.055392,0.249605,0.0505466,0.19218,0.00484534,0.0574251
9.595,0.056648,0.252801,0.0528355,0.192076,0.00381253,0.0607251
9.6,0.05792,0.256,0.0543613,0.20437,0.00355866,0.0516295
9.605,0.059208,0.259201,0.0558872,0.212505,0.00332078,0.0466959
9.61,0.060512,0.262404,0.0566502,0.2125,0.00386185,0.0499038
9.615,0.061832,0.265609,0.0585575,0.222752,0.00327453,0.0428564
9.62,0.0631681,0.268814,0.0600834,0.234909,0.00308471,0.0339049
9.625,0.0645202,0.272021,0.0616093,0.23999,0.00291092,0.0320308
9.63,0.0658883,0.275228,0.0627537,0.240167,0.00313463,0.035061
9.635,0.0672725,0.278436,0.0638981,0.240326,0.00337438,0.0381092
9.64,0.0686727,0.281643,0.0658054,0.247796,0.00286723,0.0338472
9.645,0.0700889,0.28485,0.0669498,0.251588,0.00313905,0.0332621
9.65,0.0715212,0.288056,0.0684757,0.25207,0.00304544,0.035986
9.655,0.0729695,0.291262,0.0696201,0.252505,0.00334933,0.0387571
9.66,0.0744338,0.294466,0.0707645,0.2485,0.00366924,0.0459659
9.665,0.0759141,0.297668,0.0734348,0.248684,0.00247928,0.0489835
9.67,0.0774105,0.300868,0.0741978,0.243596,0.00321269,0.057272
9.675,0.0789228,0.304066,0.0753422,0.243413,0.00358061,0.0606537
9.68,0.0804511,0.307262,0.0772495,0.249108,0.00320159,0.0581538
9.685,0.0819954,0.310455,0.0787754,0.252769,0.00322,0.0576856
9.69,0.0835557,0.313644,0.0803013,0.257529,0.00325437,0.0561152
9.695,0.0851318,0.31683,0.0818272,0.263278,0.00330468,0.0535522
9.7,0.086724,0.320012,0.083353,0.271383,0.00337091,0.0486298
9.705,0.088332,0.323191,0.0852604,0.280142,0.00307157,0.0430486
9.71,0.0899558,0.326364,0.0871677,0.288025,0.00278811,0.0383389
9.715,0.0915956,0.329533,0.089838,0.28744,0.00175757,0.0420933
9.72,0.0932512,0.332698,0.0913639,0.288733,0.00188727,0.0439648
9.725,0.0949226,0.335857,0.0932713,0.292827,0.00165131,0.0430298
9.73,0.0966097,0.33901,0.0947971,0.295046,0.0018126,0.0439639
9.735,0.0983127,0.342158,0.0959415,0.292648,0.00237111,0.0495096
9.74,0.100031,0.345299,0.0974674,0.29049,0.00256387,0.0548094
9.745,0.101766,0.348434,0.0993748,0.295873,0.00239086,0.052561
9.75,0.103516,0.351563,0.100901,0.294857,0.00261497,0.0567051
9.755,0.105281,0.354684,0.102427,0.295408,0.00285472,0.0592756
9.76,0.107062,0.357798,0.104334,0.304696,0.00272858,0.0531026
9.765,0.108859,0.360905,0.106241,0.313054,0.00261799,0.0478508
9.77,0.110671,0.364004,0.108149,0.317646,0.00252292,0.0463576
9.775,0.112499,0.367095,0.112345,0.330041,0.000154499,0.0370538
9.78,0.114342,0.370178,0.114252,0.33733,9.03351e-05,0.0328475
9.785,0.116201,0.373252,0.115778,0.336564,0.000423033,0.0366874
9.79,0.118075,0.376317,0.117304,0.335875,0.000771079,0.0404418
9.795,0.119964,0.379373,0.119593,0.341116,0.000371489,0.0382574
9.8,0.121869,0.38242,0.121119,0.341436,0.000750096,0.0409833
9.805,0.123788,0.385457,0.123026,0.33733,0.000762443,0.0481273
9.81,0.125723,0.388484,0.124552,0.338029,0.00117142,0.0504551
9.815,0.127673,0.391501,0.126459,0.340124,0.00121404,0.0513774
9.82,0.129638,0.394508,0.130274,0.342534,-0.00063563,0.0519743
9.825,0.131618,0.397504,0.132181,0.347108,-0.000562945,0.0503956
9.83,0.133613,0.400489,0.134089,0.348295,-0.000475307,0.0521939
9.835,0.135623,0.403463,0.135996,0.350828,-0.00037277,0.0526346
9.84,0.137648,0.406426,0.138285,0.358969,-0.000636862,0.0474564
9.845,0.139687,0.409377,0.140192,0.367761,-0.000504701,0.0416155
9.85,0.141742,0.412316,0.141718,0.363952,2.36556e-05,0.0483634
9.855,0.14381,0.415243,0.143625,0.361989,0.000185207,0.0532532
9.86,0.145894,0.418157,0.146296,0.369014,-0.000401577,0.0491431
9.865,0.147992,0.421059,0.14973,0.369744,-0.00173771,0.0513148
9.87,0.150105,0.423948,0.151637,0.370133,-0.00153254,0.0538154
9.875,0.152231,0.426824,0.153926,0.374878,-0.00169442,0.0519464
9.88,0.154373,0.429687,0.155833,0.376218,-0.00146049,0.0534688
9.885,0.156528,0.432536,0.157741,0.371563,-0.00121227,0.0609726
9.89,0.158698,0.435371,0.160029,0.377631,-0.00133132,0.0577407
9.895,0.160882,0.438193,0.162318,0.386022,-0.00143622,0.0521712
9.9,0.16308,0.441,0.164607,0.390643,-0.00152705,0.050357
9.905,0.165292,0.443793,0.166896,0.397733,-0.00160388,0.04606
9.91,0.167518,0.446571,0.168803,0.401183,-0.00128531,0.0453878
9.915,0.169758,0.449334,0.171092,0.404288,-0.00133436,0.0450457
9.92,0.172011,0.452082,0.172618,0.402688,-0.000606694,0.0493945
9.925,0.174278,0.454815,0.174907,0.402712,-0.000628264,0.0521029
9.93,0.176559,0.457532,0.176814,0.399804,-0.000254739,0.0577285
9.935,0.178854,0.460234,0.178721,0.397186,0.000132334,0.0630475
9.94,0.181162,0.462919,0.182155,0.391538,-0.000993006,0.0713811
9.945,0.183483,0.465589,0.184443,0.394143,-0.000960548,0.071446
9.95,0.185818,0.468242,0.186732,0.395021,-0.000914784,0.0732201
9.955,0.188165,0.470878,0.18864,0.397278,-0.000474328,0.0736003
9.96,0.190526,0.473498,0.191691,0.409565,-0.00116514,0.0639328
9.965,0.1929,0.4761,0.19398,0.417693,-0.00107996,0.0584075
9.97,0.195287,0.478686,0.195888,0.419147,-0.000600332,0.0595387
9.975,0.197687,0.481254,0.198558,0.426317,-0.000870764,0.0549371
9.98,0.2001,0.483804,0.201228,0.4357,-0.0011284,0.0481044
9.985,0.202525,0.486337,0.202754,0.432423,-0.000228916,0.0539141
9.99,0.204963,0.488852,0.205424,0.432404,-0.000461223,0.0564477
9.995,0.207414,0.491349,0.210383,0.439259,-0.00296982,0.0520899
10,0.209877,0.493827,0.212291,0.438557,-0.00241422,0.0552705
10.005,0.212352,0.496287,0.214961,0.44232,-0.00260922,0.0539668
10.01,0.214839,0.498728,0.218013,0.451568,-0.00317343,0.04716
10.015,0.217339,0.50115,0.21992,0.458426,-0.00258107,0.0427242
10.02,0.219851,0.503554,0.222209,0.457272,-0.00235812,0.0462812
10.025,0.222375,0.505938,0.224498,0.457699,-0.0021232,0.0482383
10.03,0.22491,0.508302,0.22755,0.465409,-0.00263936,0.0428928
10.035,0.227458,0.510647,0.229838,0.465022,-0.00238079,0.0456247
10.04,0.230017,0.512972,0.231364,0.458813,-0.00134762,0.0541589
10.045,0.232587,0.515277,0.237086,0.469148,-0.00449903,0.046129
10.05,0.235169,0.517562,0.238994,0.471318,-0.00382427,0.0462445
10.055,0.237763,0.519827,0.241664,0.471805,-0.00390107,0.0480219
10.06,0.240368,0.522072,0.244718,0.483966,-0.00434998,0.038106
10.065,0.242984,0.524296,0.247388,0.489049,-0.00440435,0.0352464
10.07,0.245611,0.526499,0.249295,0.484833,-0.0036847,0.0416655
10.075,0.248248,0.528681,0.251966,0.485434,-0.00371703,0.0432464
10.08,0.250897,0.530842,0.255399,0.485975,-0.00450144,0.0448664
10.085,0.253557,0.532981,0.256925,0.482067,-0.00336776,0.0509148
10.09,0.256227,0.5351,0.258832,0.477083,-0.00260489,0.0580163
10.095,0.258908,0.537197,0.262265,0.482855,-0.00335737,0.0543415
10.1,0.261599,0.539272,0.266843,0.484227,-0.00524383,0.055045
10.105,0.264301,0.541325,0.269132,0.487819,-0.00483115,0.053506
10.11,0.267012,0.543356,0.272183,0.493982,-0.00517119,0.049374
10.115,0.269734,0.545365,0.274091,0.495134,-0.00435673,0.0502316
10.12,0.272466,0.547352,0.276761,0.491774,-0.00429522,0.0555777
10.125,0.275208,0.549316,0.279431,0.497542,-0.00422382,0.0517744
10.13,0.277959,0.551258,0.282102,0.496872,-0.00414267,0.0543859
10.135,0.28072,0.553177,0.284009,0.491874,-0.00328892,0.0613035
10.14,0.283491,0.555074,0.287061,0.494701,-0.00357004,0.0603722
10.145,0.286271,0.556947,0.289731,0.501642,-0.00346026,0.0553052
10.15,0.28906,0.558797,0.29202,0.497632,-0.00295971,0.0611655
10.155,0.291859,0.560624,0.29469,0.496953,-0.00283144,0.0636712
10.16,0.294666,0.562428,0.301175,0.509565,-0.00650879,0.0528625
10.165,0.297483,0.564208,0.303082,0.509158,-0.00559954,0.0550494
10.17,0.300308,0.565964,0.306134,0.514653,-0.00582585,0.0513113
10.175,0.303143,0.567697,0.308805,0.516668,-0.00566198,0.0510293
10.18,0.305985,0.569406,0.310712,0.514085,-0.00472656,0.0553204
10.185,0.308837,0.571091,0.313764,0.514692,-0.00492707,0.0563989
10.19,0.311696,0.572751,0.316434,0.516702,-0.00473774,0.0560488
10.195,0.314564,0.574388,0.318341,0.514117,-0.00377723,0.0602711
10.2,0.31744,0.576,0.321012,0.513255,-0.00357154,0.0627453
10.205,0.320324,0.577588,0.327497,0.5257,-0.00717255,0.0518878
10.21,0.323216,0.579151,0.330167,0.525145,-0.00695098,0.054006
10.215,0.326115,0.58069,0.332837,0.530506,-0.00672166,0.0501834
10.22,0.329023,0.582203,0.335889,0.535331,-0.00686617,0.0468722
10.225,0.331937,0.583692,0.338559,0.532348,-0.00662171,0.0513445
10.23,0.33486,0.585156,0.341229,0.531128,-0.00636987,0.0540283
10.235,0.337789,0.586595,0.343901,0.53296,-0.00611172,0.0536347
10.24,0.340725,0.588009,0.346571,0.533144,-0.00584549,0.0548644
10.245,0.343669,0.589397,0.34886,0.53624,-0.00519078,0.0531568
10.25,0.346619,0.59076,0.351912,0.537561,-0.00529214,0.0531987
10.255,0.349577,0.592098,0.354963,0.537285,-0.00538674,0.0548124
10.26,0.35254,0.59341,0.357252,0.537037,-0.00471178,0.056373
10.265,0.355511,0.594696,0.362974,0.53793,-0.00746355,0.0567657
10.27,0.358487,0.595957,0.365644,0.536152,-0.0071572,0.0598044
10.275,0.36147,0.597191,0.368315,0.536017,-0.00684461,0.0611745
10.28,0.364459,0.5984,0.370985,0.535895,-0.0065259,0.0625051
10.285,0.367454,0.599583,0.373655,0.535786,-0.00620122,0.0637976
10.29,0.370455,0.60074,0.376707,0.540083,-0.00625216,0.0606574
10.295,0.373461,0.601871,0.379377,0.54102,-0.00591591,0.0608512
10.3,0.376474,0.602975,0.382048,0.540398,-0.00557407,0.0625777
10.305,0.379491,0.604054,0.385099,0.541303,-0.00560825,0.0627505
10.31,0.382514,0.605105,0.388151,0.545048,-0.0056371,0.060057
10.315,0.385542,0.606131,0.390821,0.545489,-0.00527928,0.060642
10.32,0.388575,0.60713,0.396925,0.548879,-0.00834964,0.0582505
10.325,0.391613,0.608102,0.399214,0.547471,-0.00760037,0.0606308
10.33,0.394656,0.609048,0.402647,0.552065,-0.00799071,0.0569827
10.335,0.397704,0.609967,0.404936,0.553269,-0.00723198,0.0566977
10.34,0.400756,0.610859,0.407606,0.554352,-0.0068502,0.0565064
10.345,0.403812,0.611724,0.410658,0.553862,-0.00684549,0.0578618
10.35,0.406873,0.612562,0.413328,0.553421,-0.00645505,0.0591413
10.355,0.409938,0.613374,0.415998,0.551559,-0.00606048,0.0618149
10.36,0.413007,0.614159,0.41905,0.552814,-0.0060434,0.061345
10.365,0.41608,0.614916,0.422483,0.555408,-0.00640393,0.0595082
10.37,0.419156,0.615646,0.425154,0.556277,-0.0059978,0.0593689
10.375,0.422236,0.61635,0.431257,0.55923,-0.00902131,0.0571198
10.38,0.425319,0.617026,0.433928,0.561182,-0.00860815,0.0558432
10.385,0.428406,0.617674,0.436598,0.561475,-0.00819168,0.0561998
10.39,0.431496,0.618296,0.439268,0.560272,-0.00777203,0.0580236
10.395,0.434589,0.61889,0.44194,0.557725,-0.00735125,0.061165
10.4,0.437685,0.619457,0.447662,0.557472,-0.00997742,0.061985
10.405,0.440784,0.619996,0.450714,0.555205,-0.00993053,0.0647916
10.41,0.443885,0.620508,0.453766,0.559025,-0.00988101,0.0614831
10.415,0.446989,0.620993,0.456818,0.562463,-0.00982901,0.0585292
10.42,0.450095,0.62145,0.459488,0.564093,-0.00939318,0.0573568
10.425,0.453203,0.621879,0.46254,0.567024,-0.00933661,0.0548547
10.43,0.456313,0.622281,0.465591,0.571128,-0.00927795,0.0511528
10.435,0.459426,0.622655,0.468262,0.570426,-0.00883589,0.0522295
10.44,0.46254,0.623002,0.471313,0.572724,-0.0087735,0.0502778
10.445,0.465656,0.623321,0.474365,0.574792,-0.00870944,0.0485283
10.45,0.468773,0.623612,0.480087,0.575399,-0.0113141,0.0482129
10.455,0.471892,0.623876,0.482758,0.574269,-0.0108657,0.049606
10.46,0.475012,0.624111,0.485428,0.571788,-0.010416,0.0523237
10.465,0.478133,0.62432,0.48848,0.568089,-0.0103467,0.0562307
10.47,0.481255,0.6245,0.491531,0.563295,-0.0102764,0.0612052
10.475,0.484378,0.624653,0.493439,0.55605,-0.00906083,0.0686029
10.48,0.487501,0.624778,0.49649,0.553925,-0.008989,0.0708529
10.485,0.490626,0.624875,0.498779,0.552012,-0.00815367,0.0728627
10.49,0.49375,0.624944,0.501831,0.548826,-0.00808087,0.0761184
10.495,0.496875,0.624986,0.507935,0.550703,-0.0110595,0.0742827
10.5,0.5,0.625,0.510223,0.552043,-0.0102234,0.0729566
10.505,0.503125,0.624986,0.512894,0.55325,-0.0097687,0.0717366
10.51,0.50625,0.624944,0.515945,0.5558,-0.00969562,0.0691443
10.515,0.509374,0.624875,0.518616,0.558096,-0.00924135,0.0667792
10.52,0.512499,0.624778,0.521667,0.555766,-0.00916896,0.0690116
10.525,0.515622,0.624653,0.524719,0.5566,-0.00909713,0.0680529
10.53,0.518745,0.6245,0.527008,0.555885,-0.00826306,0.0686149
10.535,0.521867,0.62432,0.533112,0.558912,-0.0112445,0.0654077
10.54,0.524988,0.624111,0.535782,0.560896,-0.0107937,0.063215
10.545,0.528108,0.623876,0.538453,0.558287,-0.010345,0.0655888
10.55,0.531227,0.623612,0.541505,0.558868,-0.010278,0.0647434
10.555,0.534344,0.623321,0.544175,0.560857,-0.00983095,0.0624633
10.56,0.53746,0.623002,0.546845,0.556786,-0.00938542,0.0662152
10.565,0.540574,0.622655,0.549897,0.556053,-0.00932302,0.066602
10.57,0.543687,0.622281,0.552567,0.558323,-0.00888096,0.0639574
10.575,0.546797,0.621879,0.555238,0.555971,-0.00844084,0.065908
10.58,0.549905,0.62145,0.558671,0.558249,-0.00876573,0.0632
10.585,0.553011,0.620993,0.56096,0.5603,-0.00794843,0.0606924
10.59,0.556115,0.620508,0.567063,0.562488,-0.0109482,0.05802
10.595,0.559216,0.619996,0.569734,0.561185,-0.0105172,0.0588117
10.6,0.562315,0.619457,0.572022,0.558546,-0.00970738,0.0609108
10.605,0.565411,0.61889,0.575456,0.556171,-0.0100447,0.0627186
10.61,0.568504,0.618296,0.578507,0.555499,-0.0100035,0.0627964
10.615,0.571594,0.617674,0.580796,0.551964,-0.00920239,0.06571
10.62,0.574681,0.617026,0.583467,0.551713,-0.00878592,0.0653125
10.625,0.577764,0.61635,0.586137,0.551487,-0.00837275,0.0648626
10.63,0.580844,0.615646,0.588807,0.552749,-0.00796304,0.0628977
10.635,0.58392,0.614916,0.591859,0.553884,-0.00793838,0.0610318
10.64,0.586993,0.614159,0.594911,0.556371,-0.00791744,0.0577871
10.645,0.590062,0.613374,0.597581,0.555679,-0.00751889,0.0576945
10.65,0.593127,0.612563,0.600251,0.555057,-0.00712432,0.0575058
10.655,0.596188,0.611724,0.605973,0.556629,-0.00978564,0.0550948
10.66,0.599244,0.610859,0.609025,0.554446,-0.00978093,0.0564124
10.665,0.602296,0.609967,0.611695,0.556877,-0.00939914,0.0530893
10.67,0.605344,0.609048,0.614366,0.554669,-0.00902189,0.0543781
10.675,0.608387,0.608102,0.617417,0.549752,-0.00903076,0.0583497
10.68,0.611425,0.60713,0.620088,0.549722,-0.00866296,0.0574074
10.685,0.614458,0.606131,0.622376,0.546765,-0.00791861,0.0593658
10.69,0.617486,0.605105,0.625428,0.544103,-0.00794227,0.061002
10.695,0.620509,0.604054,0.62848,0.546103,-0.00797112,0.0579501
10.7,0.623526,0.602975,0.630769,0.549369,-0.00724236,0.0536066
10.705,0.626539,0.601871,0.633821,0.547912,-0.00728199,0.053959
