time,expected_pos,expected_vel,actual_pos,actual_vel,error_pos,error_vel
4.145,-0.993183,0.135652,-1.01148,-0.00212741,0.018299,0.137779
4.15,-0.992483,0.144387,-1.01148,0.000283361,0.018999,0.144103
4.155,-0.991739,0.153341,-1.01148,-0.000477588,0.0197432,0.153818
4.16,-0.990949,0.162509,-1.01148,0.000302974,0.0205328,0.162206
4.165,-0.990114,0.171886,-1.01148,0.000302974,0.0213687,0.171583
4.17,-0.98923,0.181469,-1.0111,0.00163774,0.0218705,0.179831
4.175,-0.988299,0.191251,-1.0111,0.00367199,0.0228022,0.187579
4.18,-0.987317,0.201228,-1.0111,0.00403759,0.0237833,0.197191
4.185,-0.986286,0.211397,-1.01072,0.00744671,0.0244333,0.20395
4.19,-0.985203,0.221751,-1.01034,0.00890006,0.0251347,0.212851
4.195,-0.984068,0.232287,-1.00996,0.0146036,0.0258882,0.217683
4.2,-0.98288,0.243,-1.00996,0.0182717,0.0270764,0.224728
4.205,-0.981638,0.253886,-1.00957,0.021573,0.027937,0.232312
4.21,-0.980341,0.264939,-1.00919,0.0260092,0.0288526,0.23893
4.215,-0.978988,0.276156,-1.00881,0.0300018,0.0298238,0.246154
4.22,-0.977579,0.287532,-1.00805,0.0379908,0.03047,0.249541
4.225,-0.976113,0.299063,-1.0069,0.0510416,0.030792,0.248022
4.23,-0.974588,0.310745,-1.00614,0.0627874,0.0315535,0.247957
4.235,-0.973005,0.322572,-1.00462,0.0850803,0.0316109,0.237491
4.24,-0.971362,0.334541,-1.00233,0.110747,0.0309648,0.223794
4.245,-0.969659,0.346647,-1.00118,0.120918,0.0315233,0.225729
4.25,-0.967896,0.358887,-1.00004,0.131537,0.0321426,0.22735
4.255,-0.96607,0.371255,-0.999275,0.132303,0.033205,0.238952
4.26,-0.964183,0.383748,-0.998131,0.137388,0.033948,0.246361
4.265,-0.962233,0.396362,-0.996605,0.152221,0.0343724,0.244141
4.27,-0.960219,0.409092,-0.995461,0.16264,0.0352416,0.246452
4.275,-0.958141,0.421934,-0.993935,0.172017,0.0357932,0.249917
4.28,-0.955999,0.434885,-0.992027,0.187783,0.0360279,0.247102
4.285,-0.953792,0.447939,-0.990883,0.199041,0.0370905,0.248898
4.29,-0.95152,0.461094,-0.988594,0.215035,0.0370742,0.246059
4.295,-0.949181,0.474345,-0.985161,0.24209,0.0359795,0.232254
4.3,-0.946776,0.487688,-0.984016,0.246453,0.0372402,0.241234
4.305,-0.944304,0.501118,-0.981728,0.260636,0.0374233,0.240483
4.31,-0.941765,0.514634,-0.979439,0.277796,0.0376739,0.236838
4.315,-0.939158,0.528229,-0.977531,0.291775,0.0383736,0.236454
4.32,-0.936483,0.541901,-0.976006,0.294099,0.039523,0.247802
4.325,-0.933739,0.555645,-0.974098,0.302052,0.0403595,0.253593
4.33,-0.930926,0.569459,-0.971809,0.316536,0.0408834,0.252923
4.335,-0.928044,0.583337,-0.969139,0.335432,0.0410951,0.247905
4.34,-0.925092,0.597276,-0.96685,0.342182,0.0417578,0.255095
4.345,-0.922071,0.611273,-0.966087,0.336535,0.0440162,0.274738
4.35,-0.91898,0.625324,-0.962654,0.354897,0.0436745,0.270428
4.355,-0.915818,0.639425,-0.959602,0.377283,0.0437846,0.262143
4.36,-0.912585,0.653573,-0.956551,0.377614,0.0439653,0.275959
4.365,-0.909282,0.667763,-0.952736,0.402124,0.0434539,0.265639
4.37,-0.905908,0.681993,-0.949683,0.422717,0.0437756,0.259276
4.375,-0.902462,0.696259,-0.948157,0.414878,0.0456953,0.28138
4.38,-0.898945,0.710556,-0.945487,0.42101,0.046542,0.289547
4.385,-0.895356,0.724883,-0.940909,0.452902,0.045553,0.271981
4.39,-0.891696,0.739235,-0.939384,0.453765,0.0476874,0.285469
4.395,-0.887964,0.753608,-0.932136,0.485279,0.0441716,0.268329
4.4,-0.88416,0.768,-0.932136,0.485279,0.0479756,0.282721
4.405,-0.880284,0.782407,-0.927558,0.488388,0.047274,0.294019
4.41,-0.876336,0.796826,-0.92298,0.513542,0.0466444,0.283283
4.415,-0.872316,0.811252,-0.919166,0.540576,0.0468499,0.270676
4.42,-0.868223,0.825684,-0.916495,0.542929,0.0482719,0.282755
4.425,-0.864059,0.840118,-0.913825,0.550907,0.0497662,0.28921
4.43,-0.859822,0.85455,-0.908866,0.57274,0.0490437,0.28181
4.435,-0.855513,0.868977,-0.905814,0.587994,0.0503008,0.280984
4.44,-0.851132,0.883397,-0.902761,0.58707,0.051629,0.296327
4.445,-0.846679,0.897805,-0.898947,0.603821,0.0522673,0.293984
4.45,-0.842154,0.912199,-0.895514,0.623293,0.0533591,0.288907
4.455,-0.837557,0.926576,-0.89208,0.62763,0.0545228,0.298946
4.46,-0.832889,0.940932,-0.888266,0.640325,0.0553769,0.300607
4.465,-0.828148,0.955265,-0.879873,0.675953,0.0517251,0.279312
4.47,-0.823336,0.969572,-0.876059,0.683816,0.0527225,0.285756
4.475,-0.818453,0.983848,-0.871481,0.702614,0.0530284,0.281234
4.48,-0.813498,0.998093,-0.866903,0.718067,0.0534057,0.280026
4.485,-0.808472,1.0123,-0.863089,0.726114,0.054617,0.286188
4.49,-0.803375,1.02647,-0.859274,0.733356,0.0558992,0.293116
4.495,-0.798207,1.0406,-0.854314,0.750131,0.0561069,0.290471
4.5,-0.792969,1.05469,-0.849736,0.760832,0.0567675,0.293855
4.505,-0.78766,1.06873,-0.84554,0.768998,0.0578799,0.299728
4.51,-0.782282,1.08272,-0.840199,0.785139,0.0579179,0.297576
4.515,-0.776833,1.09665,-0.836003,0.799665,0.0591702,0.296986
4.52,-0.771315,1.11053,-0.831426,0.809809,0.0601105,0.300724
4.525,-0.765728,1.12436,-0.826085,0.826264,0.0603572,0.298092
4.53,-0.760072,1.13812,-0.81693,0.855868,0.0568581,0.282251
4.535,-0.754347,1.15182,-0.812352,0.869182,0.0580054,0.282636
4.54,-0.748554,1.16545,-0.807012,0.884096,0.058458,0.281356
4.545,-0.742692,1.17902,-0.801289,0.898983,0.0585962,0.280034
4.55,-0.736764,1.19251,-0.796711,0.906521,0.0599474,0.285991
4.555,-0.730767,1.20593,-0.791752,0.916235,0.0609844,0.289697
4.56,-0.724704,1.21928,-0.786411,0.929374,0.0617069,0.289903
4.565,-0.718575,1.23254,-0.781452,0.936803,0.0628774,0.29574
4.57,-0.712379,1.24573,-0.776112,0.947885,0.0637325,0.297843
4.575,-0.706118,1.25883,-0.77039,0.962254,0.0642719,0.296575
4.58,-0.699791,1.27184,-0.765049,0.976651,0.0652581,0.295193
4.585,-0.693399,1.28477,-0.759327,0.989609,0.0659276,0.295163
4.59,-0.686943,1.29761,-0.753605,0.999806,0.0666615,0.297802
4.595,-0.680423,1.31035,-0.747883,1.01631,0.0674594,0.294043
4.6,-0.67384,1.323,-0.73682,1.03618,0.0629802,0.286823
4.605,-0.667194,1.33555,-0.730717,1.05344,0.0635231,0.282112
4.61,-0.660485,1.348,-0.723469,1.06751,0.0629841,0.280493
4.615,-0.653714,1.36035,-0.71851,1.07724,0.0647959,0.283109
4.62,-0.646881,1.3726,-0.712025,1.09626,0.0651434,0.276338
4.625,-0.639988,1.38474,-0.70592,1.11191,0.0659323,0.272828
4.63,-0.633034,1.39677,-0.699054,1.12306,0.0660196,0.273705
4.635,-0.62602,1.40869,-0.69295,1.13749,0.0669298,0.271191
4.64,-0.618947,1.42049,-0.686847,1.15195,0.0678993,0.268542
4.645,-0.611816,1.43219,-0.681125,1.1547,0.0693089,0.277481
4.65,-0.604626,1.44376,-0.67464,1.16158,0.0700139,0.282183
4.655,-0.597378,1.45522,-0.66167,1.1915,0.0642914,0.263717
4.66,-0.590074,1.46656,-0.655565,1.19909,0.0654914,0.267465
4.665,-0.582713,1.47777,-0.647936,1.21325,0.0652229,0.264522
4.67,-0.575296,1.48886,-0.641069,1.23185,0.0657731,0.25701
4.675,-0.567825,1.49982,-0.634203,1.24713,0.0663784,0.252698
4.68,-0.560298,1.51066,-0.628099,1.25502,0.0678012,0.255645
4.685,-0.552718,1.52137,-0.620852,1.26358,0.0681333,0.257787
4.69,-0.545085,1.53194,-0.614367,1.27275,0.0692817,0.259188
4.695,-0.537399,1.54238,-0.607499,1.28394,0.0701001,0.258442
4.7,-0.529661,1.55269,-0.600633,1.29108,0.0709714,0.261611
4.705,-0.521872,1.56286,-0.59224,1.30629,0.070368,0.256565
4.71,-0.514033,1.57289,-0.586518,1.31852,0.0724854,0.254367
4.715,-0.506144,1.58278,-0.571259,1.3409,0.0651158,0.241881
4.72,-0.498205,1.59252,-0.564393,1.35406,0.0661877,0.238466
4.725,-0.490219,1.60213,-0.556001,1.36444,0.065782,0.237689
4.73,-0.482184,1.61159,-0.550279,1.37085,0.0680943,0.240736
4.735,-0.474103,1.6209,-0.542649,1.37809,0.0685462,0.242812
4.74,-0.465976,1.63007,-0.534638,1.39193,0.0686629,0.238138
4.745,-0.457803,1.63908,-0.526628,1.40146,0.0688249,0.237629
4.75,-0.449585,1.64795,-0.520143,1.40856,0.0705576,0.239386
4.755,-0.441323,1.65666,-0.504501,1.43039,0.063178,0.226275
4.76,-0.433019,1.66522,-0.497635,1.43167,0.0646163,0.23355
4.765,-0.424671,1.67362,-0.490005,1.43576,0.0653341,0.237868
4.77,-0.416283,1.68187,-0.481232,1.44823,0.0649491,0.233647
4.775,-0.407853,1.68996,-0.474365,1.45652,0.0665123,0.233445
4.78,-0.399383,1.69789,-0.466736,1.46251,0.0673526,0.235379
4.785,-0.390874,1.70566,-0.45758,1.4767,0.0667053,0.228961
4.79,-0.382327,1.71327,-0.449569,1.48508,0.0672418,0.228196
4.795,-0.373742,1.72072,-0.435073,1.48841,0.061331,0.232312
4.8,-0.36512,1.728,-0.427444,1.49707,0.0623235,0.230925
4.805,-0.356462,1.73512,-0.420196,1.50048,0.0637334,0.234636
4.81,-0.347769,1.74207,-0.410658,1.50941,0.0628888,0.232661
4.815,-0.339042,1.74885,-0.402647,1.5233,0.0636053,0.225551
4.82,-0.330281,1.75547,-0.395781,1.53141,0.0654997,0.224057
4.825,-0.321487,1.76191,-0.387388,1.53431,0.0659009,0.2276
4.83,-0.312662,1.76819,-0.379377,1.53986,0.0667154,0.228334
4.835,-0.303806,1.7743,-0.370985,1.54778,0.0671793,0.226519
4.84,-0.294919,1.78023,-0.354962,1.5559,0.060043,0.224332
4.845,-0.286004,1.78599,-0.346951,1.56807,0.0609478,0.217915
4.85,-0.27706,1.79157,-0.338941,1.5761,0.0618809,0.215473
4.855,-0.268088,1.79699,-0.329785,1.5804,0.0616971,0.216589
4.86,-0.25909,1.80222,-0.322156,1.58719,0.0630658,0.215029
4.865,-0.250066,1.80728,-0.305753,1.58885,0.0556864,0.21843
4.87,-0.241018,1.81216,-0.297742,1.5948,0.0567242,0.217361
4.875,-0.231945,1.81686,-0.288968,1.60602,0.057023,0.210848
4.88,-0.222849,1.82139,-0.280957,1.61025,0.0581079,0.211139
4.885,-0.213731,1.82573,-0.272946,1.61113,0.0592149,0.214605
4.89,-0.204592,1.8299,-0.26379,1.61632,0.0591978,0.213583
4.895,-0.195433,1.83388,-0.256161,1.61659,0.060728,0.217294
4.9,-0.186254,1.83769,-0.247768,1.6183,0.0615147,0.219386
4.905,-0.177056,1.84131,-0.230602,1.63222,0.0535461,0.209093
4.91,-0.167841,1.84475,-0.230602,1.63222,0.0627613,0.212532
4.915,-0.158609,1.848,-0.213817,1.64217,0.0552076,0.205835
4.92,-0.149361,1.85108,-0.206187,1.64572,0.056826,0.205359
4.925,-0.140099,1.85397,-0.197795,1.64745,0.0576964,0.206519
4.93,-0.130822,1.85667,-0.187877,1.65486,0.0570548,0.201807
4.935,-0.121532,1.85919,-0.180629,1.66154,0.0590966,0.197651
4.94,-0.11223,1.86152,-0.171855,1.66608,0.0596247,0.195444
4.945,-0.102917,1.86367,-0.163843,1.67017,0.0609259,0.193505
4.95,-0.0935939,1.86564,-0.154306,1.66799,0.0607125,0.19765
4.955,-0.0842612,1.86741,-0.14744,1.66456,0.0631788,0.202855
4.96,-0.07492,1.869,-0.139048,1.66147,0.0641276,0.207532
4.965,-0.0655714,1.87041,-0.130655,1.66602,0.0650839,0.204388
4.97,-0.0562163,1.87163,-0.1215,1.67012,0.0652838,0.201511
4.975,-0.0468555,1.87266,-0.113108,1.67673,0.0662522,0.195927
4.98,-0.03749,1.8735,-0.0959415,1.68057,0.0584515,0.192931
4.985,-0.0281208,1.87416,-0.0871677,1.68028,0.059047,0.193878
4.99,-0.0187488,1.87463,-0.0780125,1.68295,0.0592637,0.191678
4.995,-0.00937484,1.87491,-0.0692377,1.68388,0.0598629,0.191023
5,1.22125e-15,1.875,-0.0612268,1.68326,0.0612268,0.191739
5.005,0.00937484,1.87491,-0.0528345,1.6871,0.0622094,0.18781
5.01,0.0187488,1.87463,-0.0444422,1.68469,0.0631909,0.189938
5.015,0.0281208,1.87416,-0.0368128,1.68105,0.0649336,0.193103
5.02,0.03749,1.8735,-0.028039,1.68364,0.065529,0.189856
5.025,0.0468555,1.87266,-0.0101089,1.68661,0.0569644,0.186048
5.03,0.0562163,1.87163,-0.000572205,1.69304,0.0567885,0.178586
5.035,0.0655714,1.87041,0.00705719,1.69883,0.0585142,0.171581
5.04,0.07492,1.869,0.0162125,1.69964,0.0587076,0.169364
5.045,0.0842612,1.86741,0.0242233,1.69891,0.0600378,0.168506
5.05,0.0935939,1.86564,0.0333786,1.69678,0.0602153,0.168854
5.055,0.102917,1.86367,0.0413895,1.6978,0.0615278,0.165873
5.06,0.11223,1.86152,0.0501652,1.70165,0.0620651,0.159877
5.065,0.121532,1.85919,0.058939,1.70364,0.0625932,0.155546
5.07,0.130822,1.85667,0.0669498,1.70398,0.063872,0.152695
5.075,0.140099,1.85397,0.0764866,1.70427,0.063612,0.149692
5.08,0.149361,1.85108,0.084116,1.69868,0.0652452,0.152395
5.085,0.158609,1.848,0.101664,1.70333,0.0569454,0.144672
5.09,0.167841,1.84475,0.1112,1.70076,0.0566406,0.143983
5.095,0.177056,1.84131,0.118448,1.70431,0.0586079,0.136994
5.1,0.186254,1.83769,0.127985,1.71044,0.0582687,0.127247
5.105,0.195433,1.83388,0.135996,1.7057,0.0594369,0.128187
5.11,0.204592,1.8299,0.144007,1.69996,0.0605856,0.129937
5.115,0.213731,1.82573,0.152781,1.70506,0.06095,0.120676
5.12,0.222849,1.82139,0.161555,1.70232,0.061294,0.119071
5.125,0.231945,1.81686,0.170711,1.69692,0.0612345,0.119942
5.13,0.241018,1.81216,0.179103,1.70086,0.0619148,0.111305
5.135,0.250066,1.80728,0.187114,1.70293,0.0629526,0.104347
5.14,0.25909,1.80222,0.195125,1.69601,0.0639655,0.106212
5.145,0.268088,1.79699,0.212672,1.69003,0.055416,0.106954
5.15,0.27706,1.79157,0.220302,1.68733,0.0567581,0.104246
5.155,0.286004,1.78599,0.227931,1.68343,0.0580727,0.102557
5.16,0.294919,1.78023,0.237849,1.68725,0.0570701,0.0929795
5.165,0.303806,1.7743,0.245481,1.68776,0.0583252,0.0865406
5.17,0.312662,1.76819,0.254254,1.67795,0.0584077,0.0902367
5.175,0.321487,1.76191,0.262265,1.6706,0.0592221,0.0913163
5.18,0.330281,1.75547,0.278287,1.66198,0.0519939,0.093492
5.185,0.339042,1.74885,0.285535,1.65622,0.0535069,0.0926342
5.19,0.347769,1.74207,0.295453,1.6569,0.052316,0.0851714
5.195,0.356462,1.73512,0.303464,1.65604,0.0529982,0.0790746
5.2,0.36512,1.728,0.31033,1.64941,0.0547896,0.0785871
5.205,0.373742,1.72072,0.318723,1.64491,0.0550191,0.0758064
5.21,0.382327,1.71327,0.326352,1.63939,0.0559748,0.0738769
5.215,0.390874,1.70566,0.335507,1.63443,0.0553669,0.071233
5.22,0.399383,1.69789,0.343138,1.6285,0.0562455,0.0693964
5.225,0.407853,1.68996,0.351149,1.63048,0.0567044,0.05948
5.23,0.416283,1.68187,0.366407,1.6182,0.0498752,0.0636724
5.235,0.424671,1.67362,0.374037,1.60949,0.0506346,0.0641312
5.24,0.433019,1.66522,0.382429,1.60605,0.0505895,0.0591675
5.245,0.441323,1.65666,0.39044,1.60149,0.0508834,0.0551697
5.25,0.449585,1.64795,0.397688,1.59592,0.051897,0.0520273
5.255,0.457803,1.63908,0.405699,1.59384,0.0521038,0.0452453
5.26,0.465976,1.63007,0.413328,1.59343,0.0526474,0.0366388
5.265,0.474103,1.6209,0.420958,1.58427,0.0531455,0.036633
5.27,0.482184,1.61159,0.427824,1.57163,0.0543603,0.0399588
5.275,0.490219,1.60213,0.436216,1.56465,0.0540023,0.0374787
5.28,0.498205,1.59252,0.450714,1.54729,0.0474913,0.0452305
5.285,0.506144,1.58278,0.458725,1.54568,0.0474187,0.0370979
5.29,0.514033,1.57289,0.466736,1.54715,0.0472971,0.0257315
5.295,0.521872,1.56286,0.473602,1.54116,0.04827,0.0216987
5.3,0.529661,1.55269,0.48085,1.53576,0.048811,0.0169276
5.305,0.537399,1.54238,0.48848,1.52651,0.0489194,0.0158754
5.31,0.545085,1.53194,0.494965,1.51378,0.0501202,0.0181583
5.315,0.552718,1.52137,0.502594,1.50526,0.0501242,0.0161049
5.32,0.560298,1.51066,0.510223,1.50199,0.0500749,0.00867231
5.325,0.567825,1.49982,0.51709,1.49611,0.0507347,0.00371273
5.33,0.575296,1.48886,0.524719,1.48643,0.0505771,0.00243311
5.335,0.582713,1.47777,0.531586,1.47771,0.0511273,5.88136e-05
5.34,0.590074,1.46656,0.54532,1.46251,0.0447543,0.00404147
5.345,0.597378,1.45522,0.552949,1.45473,0.0444294,0.00049425
5.35,0.604626,1.44376,0.559434,1.45211,0.0451919,-0.00834817
5.355,0.611816,1.43219,0.566682,1.44683,0.0451339,-0.0146402
5.36,0.618947,1.42049,0.572785,1.43767,0.0461621,-0.0171817
5.365,0.62602,1.40869,0.580033,1.4309,0.0459872,-0.022218
5.37,0.633034,1.39677,0.5869,1.42774,0.0461344,-0.0309745
5.375,0.639988,1.38474,0.593385,1.42196,0.0466032,-0.0372274
5.38,0.646881,1.3726,0.59987,1.40504,0.0470116,-0.0324448
5.385,0.653714,1.36035,0.606355,1.39274,0.047359,-0.0323911
5.39,0.660485,1.348,0.619325,1.37127,0.04116,-0.0232697
5.395,0.667194,1.33555,0.625428,1.35063,0.0417654,-0.0150774
5.4,0.67384,1.323,0.631532,1.33791,0.0423083,-0.01491
5.405,0.680423,1.31035,0.637637,1.33086,0.0427863,-0.0205075
5.41,0.686943,1.29761,0.642978,1.31279,0.0439656,-0.0151836
5.415,0.693399,1.28477,0.649463,1.30239,0.0439366,-0.0176204
5.42,0.699791,1.27184,0.655185,1.29743,0.0446062,-0.0255832
5.425,0.706118,1.25883,0.662433,1.28856,0.043685,-0.0297353
5.43,0.712379,1.24573,0.668155,1.28205,0.0442244,-0.0363248
5.435,0.718575,1.23254,0.679599,1.26388,0.038976,-0.0313413
5.44,0.724704,1.21928,0.685321,1.25251,0.0393835,-0.0332373
5.445,0.730767,1.20593,0.691424,1.24228,0.039343,-0.0363488
5.45,0.736764,1.19251,0.696765,1.23014,0.0399986,-0.0376293
5.455,0.742692,1.17902,0.702487,1.21628,0.0402054,-0.0372671
5.46,0.748554,1.16545,0.708972,1.20967,0.0395816,-0.0442224
5.465,0.754347,1.15182,0.713168,1.19786,0.0411787,-0.0460464
5.47,0.760072,1.13812,0.719653,1.19896,0.0404186,-0.0608388
5.475,0.765728,1.12436,0.731479,1.18779,0.0342492,-0.0634301
5.48,0.771315,1.11053,0.73682,1.17817,0.0344949,-0.0676326
5.485,0.776833,1.09665,0.741779,1.16951,0.0350538,-0.0728551
5.49,0.782282,1.08272,0.747883,1.16318,0.0343987,-0.0804638
5.495,0.78766,1.06873,0.753223,1.15455,0.0344368,-0.0858273
5.5,0.792969,1.05469,0.758183,1.1336,0.0347862,-0.0789163
5.505,0.798207,1.0406,0.76276,1.11768,0.0354468,-0.0770775
5.51,0.803375,1.02647,0.768482,1.11214,0.0348925,-0.0856664
5.515,0.808472,1.0123,0.778019,1.08904,0.0304527,-0.0767361
5.52,0.813498,0.998093,0.78336,1.08343,0.0301381,-0.0853382
5.525,0.818453,0.983848,0.7887,1.07985,0.0297524,-0.0960016
5.53,0.823336,0.969572,0.793659,1.06784,0.0296769,-0.0982644
5.535,0.828148,0.955265,0.798237,1.05995,0.0299113,-0.104689
5.54,0.832889,0.940932,0.803196,1.04993,0.0296927,-0.108997
5.545,0.837557,0.926576,0.807392,1.03505,0.0301653,-0.10847
5.55,0.842154,0.912199,0.812733,1.02312,0.0294217,-0.110918
5.555,0.846679,0.897805,0.816166,1.00066,0.0305135,-0.102854
5.56,0.851132,0.883397,0.819981,0.986308,0.0311518,-0.102911
5.565,0.855513,0.868977,0.82494,0.971926,0.0305737,-0.102949
5.57,0.859822,0.85455,0.833334,0.948799,0.0264882,-0.094249
5.575,0.864059,0.840118,0.83753,0.939634,0.0265287,-0.0995157
5.58,0.868223,0.825684,0.842489,0.93285,0.0257341,-0.107166
5.585,0.872316,0.811252,0.845922,0.919418,0.0263932,-0.108166
5.59,0.876336,0.796826,0.849737,0.911726,0.0265987,-0.1149
5.595,0.880284,0.782407,0.853552,0.896012,0.0267321,-0.113605
5.6,0.88416,0.768,0.858511,0.892125,0.025649,-0.124125
5.605,0.887964,0.753608,0.861563,0.876905,0.0264013,-0.123297
5.61,0.891696,0.739235,0.865759,0.861742,0.0259372,-0.122508
5.615,0.895356,0.724883,0.871481,0.81662,0.0238755,-0.091737
5.62,0.898945,0.710556,0.875677,0.810416,0.0232679,-0.0998596
5.625,0.902462,0.696259,0.878347,0.788715,0.0241146,-0.0924566
5.63,0.905908,0.681993,0.881781,0.779441,0.024127,-0.0974479
5.635,0.909282,0.667763,0.885595,0.78135,0.0236867,-0.113587
5.64,0.912585,0.653573,0.889029,0.768417,0.0235568,-0.114844
5.645,0.915818,0.639425,0.89208,0.753847,0.0237375,-0.114421
5.65,0.91898,0.625324,0.895132,0.734872,0.0238476,-0.109548
5.655,0.922071,0.611273,0.898565,0.732448,0.0235058,-0.121174
5.66,0.925092,0.597276,0.903143,0.731731,0.0219495,-0.134454
5.665,0.928044,0.583337,0.905432,0.716433,0.0226122,-0.133096
5.67,0.930926,0.569459,0.908102,0.705596,0.0228239,-0.136137
5.675,0.933739,0.555645,0.913443,0.671386,0.0202961,-0.115741
5.68,0.936483,0.541901,0.916494,0.662123,0.0199881,-0.120223
5.685,0.939158,0.528229,0.918783,0.652322,0.0203746,-0.124093
5.69,0.941765,0.514634,0.920691,0.625917,0.0210744,-0.111284
5.695,0.944304,0.501118,0.923361,0.613875,0.0209434,-0.112757
5.7,0.946776,0.487688,0.927176,0.613294,0.0196007,-0.125606
5.705,0.949181,0.474345,0.928322,0.584932,0.0208595,-0.110587
5.71,0.95152,0.461094,0.929848,0.559406,0.0216721,-0.0983117
5.715,0.953792,0.447939,0.93557,0.557661,0.0182226,-0.109722
5.72,0.955999,0.434885,0.935951,0.52021,0.0200482,-0.0853253
5.725,0.958141,0.421934,0.93824,0.508482,0.0199014,-0.0865479
5.73,0.960219,0.409092,0.942818,0.527231,0.0174012,-0.118139
5.735,0.962233,0.396362,0.943199,0.50601,0.0190334,-0.109648
5.74,0.964183,0.383748,0.943962,0.472259,0.0202207,-0.0885106
5.745,0.96607,0.371255,0.947014,0.466791,0.0190564,-0.0955362
5.75,0.967896,0.358887,0.950066,0.482384,0.0178299,-0.123497
5.755,0.969659,0.346647,0.95121,0.470043,0.0184493,-0.123396
5.76,0.971362,0.334541,0.951973,0.442819,0.0193892,-0.108278
5.765,0.973005,0.322572,0.953499,0.422713,0.0195061,-0.100141
5.77,0.974588,0.310745,0.958458,0.424083,0.0161302,-0.113338
5.775,0.976113,0.299063,0.959221,0.404385,0.0168917,-0.105322
5.78,0.977579,0.287532,0.960365,0.388123,0.0172137,-0.100591
5.785,0.978988,0.276156,0.962273,0.379347,0.0167156,-0.103191
5.79,0.980341,0.264939,0.963417,0.365589,0.0169238,-0.10065
5.795,0.981638,0.253886,0.96418,0.34881,0.0174579,-0.0949247
5.8,0.98288,0.243,0.966469,0.349827,0.0164112,-0.106827
5.805,0.984068,0.232287,0.967995,0.344881,0.0160735,-0.112594
5.81,0.985203,0.221751,0.968376,0.325778,0.016827,-0.104027
5.815,0.986286,0.211397,0.969139,0.305654,0.0171469,-0.0942577
5.82,0.987317,0.201228,0.971046,0.303661,0.016271,-0.102432
5.825,0.988299,0.191251,0.971809,0.29454,0.0164892,-0.103289
5.83,0.98923,0.181469,0.973335,0.268248,0.015895,-0.0867796
5.835,0.990114,0.171886,0.97448,0.262669,0.0156339,-0.0907825
5.84,0.990949,0.162509,0.975243,0.253252,0.0157069,-0.0907431
5.845,0.991739,0.153341,0.976006,0.244777,0.0157335,-0.0914359
5.85,0.992483,0.144387,0.97715,0.24301,0.0153333,-0.098623
5.855,0.993183,0.135652,0.978294,0.238489,0.0148889,-0.102837
5.86,0.99384,0.12714,0.978294,0.219769,0.0155458,-0.0926284
5.865,0.994455,0.118857,0.978676,0.208781,0.0157792,-0.0899235
5.87,0.995029,0.110808,0.979439,0.197427,0.0155903,-0.0866188
5.875,0.995564,0.102997,0.979439,0.16248,0.0161247,-0.0594832
5.88,0.996059,0.0954288,0.979439,0.14843,0.0166207,-0.0530013
5.885,0.996518,0.0881089,0.979439,0.135785,0.0170794,-0.0476762
5.89,0.996941,0.081042,0.97982,0.122939,0.0171207,-0.0418974
5.895,0.997329,0.0742332,0.97982,0.114309,0.0175088,-0.0400755
5.9,0.997684,0.0676875,0.980202,0.105076,0.017482,-0.0373884
5.905,0.998006,0.0614099,0.980202,0.0863571,0.0178047,-0.0249472
5.91,0.998298,0.0554055,0.980202,0.0799194,0.0180966,-0.0245139
5.915,0.998561,0.0496794,0.980202,0.0711948,0.0183592,-0.0215154
5.92,0.998796,0.0442368,0.980202,0.0633427,0.0185939,-0.0191059
5.925,0.999004,0.0390828,0.980202,0.0592065,0.018802,-0.0201237
5.93,0.999187,0.0342225,0.980202,0.051088,0.0189852,-0.0168655
5.935,0.999346,0.0296613,0.980202,0.0452466,0.0191448,-0.0155853
5.94,0.999484,0.0254043,0.980583,0.0399893,0.0189008,-0.014585
5.945,0.999601,0.0214568,0.980202,0.0352578,0.0193993,-0.0138009
5.95,0.999699,0.0178242,0.980202,0.0295342,0.0194974,-0.0117099
5.955,0.99978,0.0145118,0.980202,0.0258481,0.0195781,-0.0113364
5.96,0.999845,0.0115248,0.980202,0.0225307,0.019643,-0.0110059
5.965,0.999896,0.00886875,0.980202,0.0181768,0.0196939,-0.00930803
5.97,0.999934,0.00654902,0.980202,0.0156265,0.0197323,-0.00907747
5.975,0.999962,0.00457104,0.980202,0.0147966,0.0197599,-0.0102256
5.98,0.99998,0.0029403,0.980202,0.0125844,0.0197786,-0.00964407
5.985,0.999992,0.00166228,0.980202,0.00766287,0.0197899,-0.00600059
5.99,0.999998,0.000742519,0.980202,0.00616397,0.0197958,-0.00542145
5.995,1,0.000186564,0.980202,0.00334974,0.019798,-0.00316317
6,1,3.55271e-15,0.97982,0.00228215,0.0201797,-0.00228215
6,1,0,0.97982,0.00278674,0.0201797,-0.00278674
6.005,1,9.32818e-05,0.97982,0.00177545,0.0201799,-0.00168217
6.01,1,0.000371259,0.97982,-0.00273778,0.020181,0.00310904
6.015,1,0.000831141,0.97982,-0.00319661,0.0201839,0.00402775
6.02,1.00001,0.00147015,0.97982,-0.00360956,0.0201896,0.00507971
6.025,1.00002,0.00228552,0.97982,-0.00398122,0.0201989,0.00626674
6.03,1.00003,0.00327451,0.97982,-0.00431571,0.0202127,0.00759022
6.035,1.00005,0.00443438,0.97982,-0.00608198,0.0202319,0.0105164
